Id,Label
532,4
533,0
534,6
535,5
536,6
537,4
538,8
539,3
540,0
541,0
542,0
543,3
544,5
545,4
546,0
547,2
548,8
549,2
550,4
551,0
552,6
553,0
554,6
555,7
556,0
557,0
558,3
559,0
560,8
561,0
562,2
563,0
564,7
565,4
566,0
567,3
568,5
569,8
570,2
571,7
572,0
573,0
574,0
575,9
576,0
577,0
578,6
579,2
580,2
581,3
582,0
583,3
584,3
585,5
586,6
587,7
588,0
589,7
590,5
591,6
592,5
593,4
594,3
595,5
596,7
597,0
598,4
599,5
600,0
601,6
602,4
603,4
604,4
605,4
606,4
607,7
608,0
609,5
610,0
611,5
612,4
613,6
614,0
615,0
616,6
617,4
618,4
619,0
620,8
621,4
622,8
623,0
624,0
625,0
626,6
627,4
628,0
629,0
630,0
631,0
632,7
633,6
634,8
635,4
636,4
637,8
638,4
639,4
640,0
641,6
642,0
643,7
644,3
645,0
646,4
647,7
648,4
649,7
650,0
651,0
652,2
653,5
654,7
655,0
656,6
657,4
658,4
659,0
660,0
661,3
662,8
663,0
664,3
665,0
666,5
667,7
668,9
669,0
670,0
671,8
672,9
673,0
674,4
675,0
676,0
677,0
678,6
679,0
680,0
681,4
682,0
683,6
684,3
685,1
686,0
687,4
688,4
689,0
690,0
691,4
692,4
693,0
694,4
695,4
696,3
697,4
698,6
699,4
700,0
701,0
702,2
703,0
704,3
705,0
706,0
707,0
708,0
709,3
710,0
711,4
712,9
713,4
714,0
715,0
716,0
717,5
718,0
719,2
720,9
721,4
722,0
723,9
724,4
725,5
726,0
727,4
728,5
729,0
730,7
731,8
732,5
733,3
734,0
735,3
736,0
737,4
738,3
739,4
740,6
741,0
742,0
743,6
744,0
745,0
746,3
747,8
748,0
749,3
750,4
751,6
752,2
753,0
754,3
755,0
756,9
757,7
758,2
759,8
760,7
761,8
762,6
763,0
764,0
765,4
766,8
767,0
768,0
769,4
770,0
771,3
772,3
773,0
774,8
775,2
776,7
777,8
778,2
779,7
780,4
781,6
782,4
783,0
784,4
785,0
786,9
787,0
788,5
789,7
790,0
791,0
792,3
793,0
794,7
795,4
796,6
797,0
798,4
799,4
800,8
801,8
802,0
803,0
804,0
805,1
806,7
807,0
808,3
809,5
810,0
811,0
812,4
813,7
814,3
815,3
816,9
817,9
818,0
819,3
820,0
821,0
822,4
823,0
824,6
825,4
826,0
827,6
828,5
829,0
830,0
831,0
832,0
833,3
834,3
835,4
836,6
837,5
838,0
839,0
840,0
841,0
842,3
843,0
844,0
845,4
846,0
847,4
848,6
849,0
850,3
851,4
852,0
853,4
854,0
855,0
856,4
857,4
858,8
859,0
860,0
861,0
862,3
863,0
864,0
865,1
866,0
867,6
868,5
869,4
870,0
871,4
872,0
873,6
874,0
875,0
876,3
877,0
878,5
879,5
880,0
881,5
882,0
883,6
884,6
885,3
886,5
887,4
888,2
889,0
890,7
891,3
892,0
893,0
894,8
895,7
896,2
897,7
898,0
899,3
900,7
901,5
902,0
903,3
904,3
905,6
906,3
907,0
908,4
909,0
910,8
911,0
912,0
913,0
914,0
915,7
916,4
917,4
918,0
919,0
920,5
921,2
922,0
923,0
924,0
925,4
926,0
927,9
928,3
929,3
930,7
931,3
932,4
933,0
934,7
935,0
936,0
937,8
938,4
939,0
940,5
941,4
942,3
943,6
944,4
945,4
946,0
947,7
948,5
949,0
950,5
951,0
952,4
953,9
954,0
955,3
956,4
957,8
958,4
959,3
960,4
961,7
962,0
963,0
964,3
965,0
966,6
967,1
968,7
969,7
970,0
971,3
972,0
973,0
974,1
975,3
976,3
977,0
978,0
979,3
980,6
981,7
982,0
983,6
984,4
985,4
986,0
987,0
988,4
989,0
990,7
991,4
992,6
993,6
994,3
995,0
996,4
997,0
998,8
999,8
1000,7
1001,4
1002,0
1003,0
1004,0
1005,5
1006,6
1007,0
1008,4
1009,0
1010,0
1011,0
1012,0
1013,0
1014,2
1015,0
1016,0
1017,4
1018,2
1019,0
1020,3
1021,5
1022,3
1023,0
1024,3
1025,0
1026,0
1027,7
1028,1
1029,7
1030,6
1031,3
1032,4
1033,0
1034,0
1035,7
1036,8
1037,0
1038,6
1039,7
1040,0
1041,3
1042,0
1043,3
1044,0
1045,0
1046,0
1047,0
1048,4
1049,3
1050,4
1051,3
1052,0
1053,4
1054,0
1055,2
1056,0
1057,0
1058,4
1059,4
1060,8
1061,0
1062,0
1063,0
1064,3
1065,2
1066,0
1067,0
1068,5
1069,6
1070,0
1071,2
1072,0
1073,0
1074,4
1075,0
1076,0
1077,6
1078,0
1079,4
1080,4
1081,0
1082,0
1083,0
1084,1
1085,0
1086,0
1087,0
1088,2
1089,3
1090,3
1091,4
1092,0
1093,0
1094,6
1095,0
1096,7
1097,7
1098,6
1099,0
1100,3
1101,3
1102,4
1103,3
1104,4
1105,0
1106,5
1107,0
1108,0
1109,6
1110,0
1111,8
1112,0
1113,0
1114,0
1115,4
1116,3
1117,0
1118,6
1119,7
1120,3
1121,0
1122,6
1123,0
1124,6
1125,4
1126,7
1127,0
1128,4
1129,4
1130,6
1131,3
1132,7
1133,0
1134,8
1135,7
1136,3
1137,8
1138,4
1139,7
1140,5
1141,0
1142,7
1143,3
1144,3
1145,3
1146,0
1147,3
1148,0
1149,1
1150,4
1151,5
1152,2
1153,3
1154,4
1155,0
1156,4
1157,5
1158,9
1159,6
1160,7
1161,0
1162,0
1163,0
1164,0
1165,8
1166,0
1167,8
1168,0
1169,0
1170,5
1171,0
1172,0
1173,0
1174,7
1175,0
1176,4
1177,0
1178,0
1179,3
1180,0
1181,0
1182,4
1183,3
1184,7
1185,3
1186,7
1187,6
1188,4
1189,6
1190,0
1191,2
1192,0
1193,7
1194,3
1195,0
1196,5
1197,4
1198,0
1199,0
1200,0
1201,5
1202,8
1203,4
1204,0
1205,4
1206,0
1207,6
1208,0
1209,4
1210,6
1211,4
1212,0
1213,0
1214,3
1215,0
1216,4
1217,0
1218,0
1219,0
1220,7
1221,0
1222,3
1223,4
1224,0
1225,5
1226,2
1227,1
1228,7
1229,0
1230,0
1231,3
1232,1
1233,7
1234,0
1235,7
1236,0
1237,4
1238,0
1239,3
1240,0
1241,0
1242,0
1243,0
1244,0
1245,6
1246,0
1247,0
1248,5
1249,0
1250,0
1251,8
1252,0
1253,0
1254,0
1255,3
1256,4
1257,4
1258,0
1259,0
1260,4
1261,4
1262,8
1263,7
1264,7
1265,0
1266,0
1267,0
1268,7
1269,0
1270,3
1271,7
1272,2
1273,4
1274,3
1275,0
1276,4
1277,5
1278,4
1279,0
1280,0
1281,7
1282,0
1283,4
1284,0
1285,3
1286,3
1287,4
1288,9
1289,0
1290,0
1291,2
1292,3
1293,0
1294,7
1295,0
1296,2
1297,0
1298,6
1299,3
1300,0
1301,5
1302,3
1303,6
1304,0
1305,0
1306,1
1307,7
1308,9
1309,0
1310,3
1311,4
1312,6
1313,4
1314,5
1315,4
1316,0
1317,8
1318,4
1319,8
1320,0
1321,8
1322,4
1323,0
1324,4
1325,9
1326,0
1327,4
1328,0
1329,7
1330,4
1331,0
1332,4
1333,4
1334,5
1335,4
1336,0
1337,3
1338,4
1339,7
1340,0
1341,7
1342,0
1343,5
1344,4
1345,0
1346,5
1347,0
1348,8
1349,4
1350,0
1351,6
1352,4
1353,2
1354,4
1355,0
1356,6
1357,3
1358,7
1359,9
1360,8
1361,4
1362,0
1363,0
1364,3
1365,7
1366,8
1367,4
1368,0
1369,6
1370,3
1371,4
1372,5
1373,0
1374,0
1375,3
1376,3
1377,0
1378,4
1379,7
1380,0
1381,0
1382,4
1383,5
1384,7
1385,0
1386,9
1387,0
1388,6
1389,3
1390,0
1391,5
1392,4
1393,0
1394,6
1395,7
1396,0
1397,4
1398,0
1399,7
1400,0
1401,4
1402,0
1403,0
1404,2
1405,3
1406,8
1407,0
1408,3
1409,4
1410,3
1411,4
1412,4
1413,7
1414,0
1415,7
1416,7
1417,4
1418,0
1419,3
1420,4
1421,2
1422,3
1423,0
1424,7
1425,0
1426,0
1427,8
1428,4
1429,5
1430,4
1431,0
1432,0
1433,4
1434,3
1435,0
1436,8
1437,0
1438,0
1439,4
1440,0
1441,0
1442,0
1443,0
1444,4
1445,4
1446,0
1447,8
1448,0
1449,0
1450,3
1451,0
1452,0
1453,7
1454,0
1455,0
1456,4
1457,0
1458,0
1459,0
1460,3
1461,2
1462,0
1463,0
1464,6
1465,4
1466,6
1467,0
1468,3
1469,0
1470,0
1471,1
1472,0
1473,4
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,6
1481,8
1482,3
1483,4
1484,0
1485,3
1486,6
1487,4
1488,3
1489,0
1490,3
1491,4
1492,0
1493,0
1494,4
1495,5
1496,3
1497,0
1498,4
1499,8
1500,0
1501,0
1502,3
1503,7
1504,0
1505,5
1506,0
1507,4
1508,0
1509,8
1510,2
1511,0
1512,4
1513,7
1514,4
1515,2
1516,4
1517,0
1518,0
1519,2
1520,0
1521,6
1522,0
1523,4
1524,3
1525,2
1526,4
1527,7
1528,0
1529,0
1530,0
1531,8
1532,6
1533,5
1534,1
1535,7
1536,0
1537,3
1538,0
1539,7
1540,0
1541,3
1542,7
1543,3
1544,0
1545,7
1546,7
1547,6
1548,0
1549,5
1550,0
1551,0
1552,4
1553,7
1554,0
1555,4
1556,7
1557,7
1558,4
1559,8
1560,7
1561,0
1562,8
1563,0
1564,0
1565,0
1566,0
1567,5
1568,0
1569,6
1570,0
1571,0
1572,3
1573,0
1574,2
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,2
1582,3
1583,8
1584,4
1585,0
1586,0
1587,0
1588,2
1589,8
1590,0
1591,0
1592,0
1593,4
1594,0
1595,8
1596,0
1597,9
1598,4
1599,3
1600,0
1601,4
1602,9
1603,0
1604,0
1605,0
1606,7
1607,0
1608,6
1609,0
1610,0
1611,0
1612,7
1613,3
1614,4
1615,0
1616,0
1617,4
1618,4
1619,0
1620,6
1621,9
1622,0
1623,0
1624,6
1625,9
1626,0
1627,2
1628,0
1629,0
1630,4
1631,9
1632,0
1633,0
1634,0
1635,5
1636,4
1637,6
1638,8
1639,7
1640,8
1641,0
1642,0
1643,7
1644,0
1645,8
1646,0
1647,5
1648,0
1649,4
1650,7
1651,3
1652,6
1653,4
1654,3
1655,8
1656,4
1657,4
1658,7
1659,9
1660,0
1661,0
1662,0
1663,3
1664,0
1665,0
1666,0
1667,0
1668,4
1669,0
1670,7
1671,6
1672,4
1673,0
1674,4
1675,4
1676,0
1677,7
1678,9
1679,8
1680,6
1681,8
1682,8
1683,7
1684,8
1685,4
1686,0
1687,4
1688,0
1689,0
1690,3
1691,6
1692,3
1693,3
1694,0
1695,7
1696,0
1697,4
1698,8
1699,0
1700,7
1701,0
1702,4
1703,4
1704,3
1705,3
1706,0
1707,4
1708,0
1709,0
1710,7
1711,0
1712,7
1713,0
1714,4
1715,4
1716,0
1717,3
1718,6
1719,0
1720,6
1721,9
1722,0
1723,4
1724,4
1725,4
1726,6
1727,0
1728,3
1729,7
1730,5
1731,0
1732,4
1733,0
1734,7
1735,3
1736,0
1737,0
1738,5
1739,0
1740,4
1741,7
1742,0
1743,0
1744,3
1745,4
1746,0
1747,2
1748,9
1749,0
1750,4
1751,0
1752,5
1753,6
1754,4
1755,0
1756,7
1757,4
1758,9
1759,3
1760,3
1761,0
1762,0
1763,6
1764,4
1765,0
1766,4
1767,4
1768,6
1769,4
1770,0
1771,7
1772,6
1773,0
1774,4
1775,0
1776,4
1777,9
1778,4
1779,9
1780,8
1781,0
1782,7
1783,3
1784,5
1785,0
1786,3
1787,3
1788,7
1789,7
1790,0
1791,5
1792,3
1793,0
1794,0
1795,4
1796,4
1797,0
1798,0
1799,6
1800,0
1801,3
1802,4
1803,3
1804,0
1805,7
1806,4
1807,4
1808,0
1809,0
1810,0
1811,8
1812,4
1813,0
1814,5
1815,4
1816,7
1817,0
1818,5
1819,0
1820,6
1821,7
1822,7
1823,0
1824,5
1825,0
1826,0
1827,0
1828,4
1829,8
1830,7
1831,0
1832,0
1833,0
1834,4
1835,7
1836,3
1837,0
1838,4
1839,0
1840,3
1841,0
1842,3
1843,0
1844,4
1845,0
1846,6
1847,3
1848,4
1849,0
1850,0
1851,0
1852,2
1853,4
1854,0
1855,1
1856,4
1857,4
1858,4
1859,4
1860,0
1861,1
1862,3
1863,0
1864,0
1865,0
1866,0
1867,1
1868,4
1869,5
1870,4
1871,0
1872,3
1873,8
1874,4
1875,7
1876,1
1877,2
1878,2
1879,9
1880,7
1881,4
1882,0
1883,0
1884,6
1885,0
1886,5
1887,2
1888,7
1889,4
1890,0
1891,0
1892,4
1893,3
1894,0
1895,2
1896,5
1897,4
1898,7
1899,7
1900,0
1901,7
1902,4
1903,4
1904,0
1905,0
1906,4
1907,4
1908,0
1909,0
1910,7
1911,7
1912,7
1913,6
1914,4
1915,0
1916,0
1917,4
1918,2
1919,0
1920,3
1921,8
1922,2
1923,8
1924,0
1925,0
1926,0
1927,5
1928,0
1929,0
1930,7
1931,4
1932,4
1933,1
1934,0
1935,4
1936,0
1937,0
1938,4
1939,3
1940,5
1941,2
1942,0
1943,4
1944,4
1945,8
1946,2
1947,7
1948,0
1949,0
1950,0
1951,5
1952,0
1953,4
1954,0
1955,4
1956,0
1957,7
1958,5
1959,0
1960,4
1961,0
1962,5
1963,0
1964,3
1965,0
1966,9
1967,8
1968,0
1969,0
1970,0
1971,4
1972,4
1973,3
1974,2
1975,0
1976,6
1977,0
1978,0
1979,5
1980,8
1981,0
1982,4
1983,5
1984,0
1985,9
1986,0
1987,2
1988,0
1989,0
1990,9
1991,3
1992,4
1993,0
1994,4
1995,0
1996,0
1997,3
1998,4
1999,0
2000,3
2001,4
2002,0
2003,4
2004,0
2005,6
2006,0
2007,2
2008,4
2009,0
2010,7
2011,4
2012,1
2013,3
2014,0
2015,3
2016,7
2017,0
2018,3
2019,6
2020,4
2021,3
2022,0
2023,4
2024,6
2025,0
2026,0
2027,0
2028,0
2029,0
2030,8
2031,0
2032,0
2033,0
2034,4
2035,0
2036,2
2037,7
2038,6
2039,0
2040,0
2041,1
2042,0
2043,0
2044,0
2045,7
2046,3
2047,0
2048,8
2049,0
2050,7
2051,4
2052,0
2053,3
2054,6
2055,5
2056,0
2057,0
2058,4
2059,4
2060,3
2061,0
2062,4
2063,0
2064,8
2065,6
2066,8
2067,0
2068,3
2069,8
2070,3
2071,7
2072,4
2073,0
2074,0
2075,4
2076,0
2077,5
2078,4
2079,0
2080,0
2081,3
2082,3
2083,7
2084,7
2085,2
2086,2
2087,0
2088,0
2089,7
2090,4
2091,8
2092,0
2093,9
2094,0
2095,6
2096,4
2097,3
2098,0
2099,8
2100,6
2101,0
2102,3
2103,9
2104,8
2105,3
2106,4
2107,0
2108,2
2109,8
2110,3
2111,0
2112,0
2113,0
2114,0
2115,0
2116,7
2117,3
2118,4
2119,5
2120,8
2121,4
2122,7
2123,0
2124,7
2125,3
2126,0
2127,3
2128,6
2129,4
2130,0
2131,0
2132,7
2133,4
2134,3
2135,0
2136,4
2137,8
2138,0
2139,4
2140,3
2141,2
2142,4
2143,0
2144,0
2145,0
2146,0
2147,4
2148,0
2149,0
2150,4
2151,4
2152,3
2153,0
2154,7
2155,7
2156,0
2157,4
2158,8
2159,0
2160,4
2161,2
2162,0
2163,6
2164,0
2165,2
2166,7
2167,3
2168,0
2169,4
2170,0
2171,8
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,3
2180,3
2181,0
2182,7
2183,7
2184,7
2185,4
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,7
2193,0
2194,4
2195,4
2196,4
2197,7
2198,9
2199,5
2200,4
2201,3
2202,7
2203,8
2204,0
2205,4
2206,0
2207,5
2208,0
2209,7
2210,0
2211,0
2212,5
2213,4
2214,5
2215,0
2216,9
2217,0
2218,8
2219,0
2220,6
2221,7
2222,4
2223,4
2224,3
2225,8
2226,0
2227,4
2228,5
2229,3
2230,3
2231,7
2232,4
2233,4
2234,8
2235,3
2236,3
2237,5
2238,8
2239,0
2240,0
2241,0
2242,5
2243,7
2244,0
2245,0
2246,0
2247,4
2248,0
2249,3
2250,9
2251,4
2252,0
2253,3
2254,4
2255,4
2256,5
2257,4
2258,0
2259,4
2260,4
2261,3
2262,4
2263,4
2264,0
2265,0
2266,0
2267,8
2268,0
2269,8
2270,3
2271,2
2272,0
2273,0
2274,5
2275,3
2276,2
2277,0
2278,0
2279,4
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,5
2287,9
2288,0
2289,0
2290,0
2291,7
2292,0
2293,0
2294,0
2295,2
2296,0
2297,0
2298,2
2299,0
2300,0
2301,6
2302,0
2303,0
2304,0
2305,5
2306,1
2307,5
2308,4
2309,2
2310,0
2311,0
2312,4
2313,3
2314,0
2315,3
2316,3
2317,3
2318,4
2319,2
2320,0
2321,3
2322,5
2323,0
2324,4
2325,0
2326,0
2327,3
2328,3
2329,3
2330,2
2331,8
2332,3
2333,4
2334,3
2335,9
2336,0
2337,0
2338,0
2339,9
2340,0
2341,8
2342,4
2343,2
2344,0
2345,0
2346,0
2347,3
2348,1
2349,0
2350,0
2351,8
2352,4
2353,6
2354,0
2355,8
2356,3
2357,4
2358,8
2359,7
2360,4
2361,7
2362,8
2363,4
2364,9
2365,4
2366,4
2367,4
2368,3
2369,3
2370,9
2371,7
2372,4
2373,0
2374,4
2375,3
2376,4
2377,0
2378,7
2379,0
2380,5
2381,3
2382,5
2383,2
2384,9
2385,1
2386,8
2387,0
2388,7
2389,0
2390,7
2391,3
2392,6
2393,0
2394,3
2395,0
2396,0
2397,7
2398,4
2399,3
2400,8
2401,5
2402,0
2403,4
2404,0
2405,0
2406,0
2407,0
2408,6
2409,3
2410,7
2411,5
2412,3
2413,0
2414,0
2415,3
2416,4
2417,9
2418,0
2419,4
2420,0
2421,4
2422,7
2423,4
2424,0
2425,4
2426,0
2427,0
2428,0
2429,3
2430,4
2431,7
2432,0
2433,0
2434,6
2435,7
2436,0
2437,8
2438,2
2439,8
2440,4
2441,0
2442,0
2443,4
2444,4
2445,3
2446,8
2447,3
2448,8
2449,8
2450,4
2451,0
2452,0
2453,6
2454,3
2455,0
2456,0
2457,8
2458,4
2459,7
2460,0
2461,4
2462,0
2463,0
2464,0
2465,2
2466,0
2467,0
2468,0
2469,4
2470,7
2471,3
2472,1
2473,3
2474,7
2475,2
2476,0
2477,6
2478,8
2479,0
2480,0
2481,0
2482,0
2483,0
2484,8
2485,9
2486,6
2487,4
2488,0
2489,0
2490,9
2491,0
2492,3
2493,0
2494,0
2495,7
2496,0
2497,4
2498,4
2499,0
2500,2
2501,4
2502,0
2503,0
2504,4
2505,7
2506,8
2507,0
2508,0
2509,3
2510,4
2511,8
2512,3
2513,4
2514,8
2515,8
2516,4
2517,0
2518,3
2519,6
2520,0
2521,8
2522,4
2523,0
2524,0
2525,5
2526,6
2527,0
2528,0
2529,0
2530,0
2531,6
2532,6
2533,4
2534,7
2535,0
2536,4
2537,0
2538,4
2539,3
2540,3
2541,8
2542,4
2543,0
2544,4
2545,9
2546,0
2547,0
2548,0
2549,0
2550,4
2551,0
2552,4
2553,0
2554,4
2555,7
2556,8
2557,4
2558,0
2559,4
2560,7
2561,3
2562,0
2563,7
2564,3
2565,9
2566,5
2567,4
2568,6
2569,1
2570,5
2571,5
2572,0
2573,8
2574,3
2575,4
2576,3
2577,2
2578,7
2579,3
2580,7
2581,0
2582,4
2583,2
2584,7
2585,8
2586,7
2587,0
2588,0
2589,0
2590,0
2591,2
2592,0
2593,6
2594,0
2595,0
2596,7
2597,4
2598,4
2599,4
2600,0
2601,0
2602,0
2603,8
2604,0
2605,7
2606,0
2607,7
2608,0
2609,0
2610,5
2611,3
2612,4
2613,3
2614,0
2615,4
2616,7
2617,5
2618,0
2619,4
2620,3
2621,4
2622,4
2623,3
2624,0
2625,0
2626,0
2627,0
2628,0
2629,6
2630,0
2631,4
2632,4
2633,0
2634,3
2635,0
2636,4
2637,3
2638,4
2639,0
2640,5
2641,5
2642,3
2643,7
2644,8
2645,0
2646,0
2647,3
2648,7
2649,0
2650,0
2651,7
2652,0
2653,0
2654,0
2655,7
2656,7
2657,6
2658,9
2659,9
2660,8
2661,0
2662,4
2663,0
2664,0
2665,0
2666,6
2667,0
2668,4
2669,7
2670,0
2671,0
2672,4
2673,0
2674,0
2675,7
2676,0
2677,0
2678,4
2679,0
2680,4
2681,4
2682,6
2683,0
2684,7
2685,0
2686,0
2687,7
2688,0
2689,8
2690,6
2691,4
2692,4
2693,3
2694,0
2695,0
2696,3
2697,3
2698,0
2699,4
2700,4
2701,0
2702,4
2703,7
2704,0
2705,0
2706,4
2707,7
2708,8
2709,8
2710,0
2711,0
2712,2
2713,4
2714,0
2715,4
2716,7
2717,0
2718,0
2719,0
2720,3
2721,2
2722,0
2723,5
2724,1
2725,7
2726,0
2727,0
2728,6
2729,0
2730,0
2731,7
2732,0
2733,0
2734,0
2735,8
2736,9
2737,0
2738,0
2739,9
2740,0
2741,4
2742,0
2743,7
2744,0
2745,0
2746,9
2747,2
2748,7
2749,2
2750,0
2751,7
2752,0
2753,4
2754,4
2755,5
2756,0
2757,0
2758,5
2759,4
2760,0
2761,3
2762,7
2763,3
2764,4
2765,9
2766,0
2767,0
2768,2
2769,3
2770,0
2771,0
2772,0
2773,0
2774,3
2775,5
2776,7
2777,4
2778,0
2779,9
2780,2
2781,0
2782,0
2783,4
2784,8
2785,2
2786,3
2787,0
2788,0
2789,3
2790,0
2791,4
2792,3
2793,3
2794,0
2795,3
2796,0
2797,7
2798,0
2799,4
2800,4
2801,3
2802,0
2803,4
2804,7
2805,3
2806,3
2807,4
2808,4
2809,6
2810,9
2811,5
2812,5
2813,0
2814,0
2815,7
2816,2
2817,0
2818,0
2819,0
2820,3
2821,0
2822,0
2823,8
2824,0
2825,0
2826,0
2827,8
2828,5
2829,7
2830,0
2831,7
2832,7
2833,0
2834,4
2835,0
2836,6
2837,7
2838,4
2839,4
2840,0
2841,4
2842,0
2843,0
2844,1
2845,0
2846,5
2847,0
2848,0
2849,7
2850,6
2851,0
2852,7
2853,0
2854,0
2855,7
2856,4
2857,3
2858,0
2859,4
2860,4
2861,5
2862,3
2863,0
2864,3
2865,0
2866,0
2867,5
2868,3
2869,4
2870,0
2871,3
2872,0
2873,4
2874,4
2875,3
2876,4
2877,0
2878,9
2879,5
2880,0
2881,0
2882,3
2883,2
2884,3
2885,5
2886,0
2887,0
2888,4
2889,0
2890,4
2891,0
2892,4
2893,0
2894,0
2895,0
2896,0
2897,5
2898,4
2899,0
2900,2
2901,0
2902,3
2903,7
2904,4
2905,4
2906,8
2907,4
2908,3
2909,0
2910,3
2911,4
2912,4
2913,0
2914,7
2915,4
2916,4
2917,0
2918,7
2919,0
2920,0
2921,4
2922,0
2923,0
2924,4
2925,0
2926,0
2927,3
2928,0
2929,0
2930,8
2931,0
2932,5
2933,7
2934,7
2935,6
2936,6
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,6
2944,7
2945,0
2946,0
2947,0
2948,0
2949,5
2950,4
2951,7
2952,7
2953,3
2954,0
2955,4
2956,8
2957,7
2958,3
2959,0
2960,3
2961,0
2962,3
2963,0
2964,0
2965,0
2966,5
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,7
2974,0
2975,4
2976,0
2977,4
2978,7
2979,2
2980,2
2981,7
2982,4
2983,6
2984,9
2985,0
2986,9
2987,0
2988,6
2989,0
2990,4
2991,0
2992,4
2993,4
2994,4
2995,0
2996,1
